,A_adcl,B_adcl,C_adcl,D_adcl,E_adcl,A_edpl,B_edpl,C_edpl,D_edpl,E_edpl,A_mindistl,B_mindistl,C_mindistl,D_mindistl,E_mindistl,A_prichness,B_prichness,C_prichness,D_prichness,E_prichness,community,sourceSeq,seqID,organism,ncbi_tax_id,multiplicity,B_adcl_log,C_adcl_log,D_adcl_log,E_adcl_log
59,7.000000000000002e-06,7.000000000000002e-06,0.208227,0.250083,0.085048,0.00261491,0.00677557,0.015412,0.0354468,0.0121217,7.22807617187e-06,7.241760253910001e-06,0.015873872475399998,5.9995239257800015e-06,5.03215332031e-06,3.0,3.0,7.0,13.0,5.0,CC11CM50,NR_117154.1,CC11CM50SCR44feecd63e06493f88bee58e7d7c21b9,[Clostridium] thermoalcaliphilum,29349,73,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
60,5e-06,8e-06,0.039924,0.123248,0.03086,0.0491732,0.0323577,0.00580747,0.0134459,0.000953294,5.0974609375e-06,6.75129394531e-06,7.54252929688e-06,8.20593261719e-06,5.42806396484e-06,12.0,15.0,5.0,3.0,4.0,CC11CM97,KC589349.1.1328,CC11CM97SCR953c13dca84445979500747e09cc1041,Streptococcus cristatus,45634,1387,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
61,9e-06,8e-06,0.06643500000000001,0.180515,0.254178,0.0,0.0,0.00711485,0.0,0.0643395,8.73999023437e-06,7.534057617189999e-06,5.677734375e-06,0.18051467054900006,5.348828125e-06,1.0,1.0,6.0,1.0,11.0,CC11CM72,NR_133762.1,CC11CM72SCR1508ce3063b74ba7b9f741dc71b62786,Hungatella effluvii,1096246,9,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
62,7.000000000000002e-06,8e-06,8e-06,0.06703300000000001,0.239988,0.025115,0.0340202,0.0,0.0339728,0.0,6.20900878906e-06,6.4484375e-06,7.59289550781e-06,0.0316722638771,0.23998778597,8.0,5.0,1.0,3.0,1.0,CC11CM82,NR_041313.1,CC11CM82SCR4456eab632ab437a8a33e78b6e3cfc78,Bacteroides finegoldii,338188,223,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
63,7.000000000000002e-06,9e-06,8e-06,0.144742,0.240312,0.00189311,6.32134e-06,0.0,0.00601394,0.0,5.58303222656e-06,8.7173828125e-06,7.59289550781e-06,9.018188476560001e-06,0.240311550942,3.0,2.0,1.0,7.0,1.0,CC11CM25,ADMP01000058.91.1599,CC11CM25SCR1bb6d054ca4c40189db5f262add1e73f,Bacteroides xylanisolvens,702444,1050,-5.0,-5.0,-5.0,-5.0
64,0.027118,0.031974,0.115513,0.28927800000000004,0.083369,6.43342e-05,0.0,0.00763385,0.034479699999999995,0.0484448,6.12609863281e-06,0.0319743583259,0.007357434645119999,5.9995239257800015e-06,5.03215332031e-06,3.0,1.0,3.0,16.0,13.0,CC11CM83,FJ489243.1.1478,CC11CM83SCR35afd1485c0746648c56c5e3f646b90a,Megamonas hypermegale,158847,54,-1.4951894468493083,-1.4951894468493083,-1.4951894468493083,-1.4951894468493083
65,0.11444,0.154961,0.133695,0.246127,0.27878600000000003,0.00790557,0.0275067,0.0,0.162669,0.054446400000000006,8.656640625e-06,7.90853271484e-06,0.133695443774,7.242944335939999e-06,5.348828125e-06,5.0,7.0,1.0,20.0,16.0,CC11CM88,JHXW01000023.46.1540,CC11CM88SCR3560878d3833498482ee84de905e509b,Fusobacterium perfoetens,1408439,172,-0.8097747870788359,-0.8097747870788359,-0.8097747870788359,-0.8097747870788359
66,0.058741,0.071314,0.142438,0.223335,0.150418,0.048468,0.0185675,0.00240464,0.0,0.06729,0.00392589583204,8.459106445310001e-06,0.045601463416599985,0.223334674086,5.348828125e-06,7.0,3.0,3.0,1.0,12.0,CC11CM3,AJ585206.1.1357,CC11CM3SCRe3fde22c29354720ad248d677f9e367d,Atopobium vaginae,82135,40,-1.146819113457007,-1.146819113457007,-1.146819113457007,-1.146819113457007
67,7.000000000000002e-06,0.209293,0.423586,0.249686,0.154305,0.00193957,0.00307254,0.0928917,0.0208088,0.0,6.93818359375e-06,0.0134691876889,5.0537109375e-06,9.07360839844e-06,0.154304931136,3.0,3.0,9.0,7.0,1.0,CC11CM66,ARFY01000017.91797.93304,CC11CM66SCR6a2ce9be8f164c02a1c379d976109cab,Alistipes onderdonkii,1203611,1854,-0.6792432217532479,-0.6792432217532479,-0.6792432217532479,-0.6792432217532479
68,6e-06,7.000000000000002e-06,0.01296,0.15791,0.19127,0.0007656000000000001,0.0,0.0,0.0132268,0.0,5.8589050293e-06,7.1041870117199984e-06,0.012960166380200002,0.00593386880913,0.191269965865,3.0,1.0,1.0,6.0,1.0,CC11CM74,NR_042745.1,CC11CM74SCR4ce53690201c4638b5b8efbe6f22d57a,Bacteroides massiliensis,204516,515,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
69,5e-06,9e-06,6e-06,0.278506,0.232634,0.0,0.000243564,0.0,0.00116038,0.0699993,5.21802978516e-06,7.72760009766e-06,5.6540222168e-06,0.00363930200265,5.03215332031e-06,1.0,3.0,1.0,5.0,11.0,CC11CM17,NR_113360.1,CC11CM17SCRbda16e6cefdb49d1a137eef6412448b0,[Clostridium] cellobioparum DSM 1351 = ATCC 15832,1121303,660,-5.0,-5.0,-5.0,-5.0
70,6e-06,0.040212,8e-06,0.157972,0.188723,4.28445e-05,8.5033e-05,0.0,0.0199263,0.0,6.36105957031e-06,6.14703369141e-06,7.59289550781e-06,0.00439596597211,0.188722902729,2.0,2.0,1.0,6.0,1.0,CC11CM74,AB572597.1.1490,CC11CM74SCR1a300664faea4d429c32b6c541c9dfbe,Bacteroides sartorii,671267,957,-1.395633526129987,-1.395633526129987,-1.395633526129987,-1.395633526129987
71,6e-06,7.000000000000002e-06,8e-06,0.147561,0.200836,0.0173621,0.017196799999999998,0.0,0.0199175,0.0,5.094921875e-06,6.09692382812e-06,7.59289550781e-06,9.018188476560001e-06,0.200836362317,3.0,3.0,1.0,7.0,1.0,CC11CM40,CP007619.2713921.2715463,CC11CM40SCR71797bb342f342c1be4e6de0db399ddf,Bacteroides dorei,357276,417,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
72,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679,0.0,0.0,0.0,0.0164516,0.0562798,6.73505859375e-06,6.310974121090001e-06,0.240063405419,0.034945871195099995,5.348828125e-06,1.0,1.0,1.0,3.0,11.0,CC11CM25,NR_025670.1,CC11CM25SCR13cf325091ed448984626c0745042fd5,Pseudoflavonifractor capillosus ATCC 29799,411467,31,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
73,8e-06,7.000000000000002e-06,0.128631,0.27867,0.230364,0.0,0.0,0.00401854,0.0028051,0.0821636,8.301879882810001e-06,6.71838378906e-06,0.00983293657825,0.00311030604729,8.12546386719e-06,1.0,1.0,3.0,5.0,11.0,CC11CM83,AB793710.1.1451,CC11CM83SCRccd3fc085db84e72a0f67ce84e7b18c0,Anaerobacterium chartisolvens,1297424,71,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
74,0.043142,0.091679,0.150573,0.10228,0.266838,0.0,0.0,0.00616705,0.0,0.0745329,0.043142316311,0.0916786148574,8.31794433594e-06,0.102279920567,5.348828125e-06,1.0,1.0,3.0,1.0,11.0,CC11CM87,NR_102893.1,CC11CM87SCR0b2b2f0f8be6446bac107cee65045e81,Butyrivibrio proteoclasticus,43305,222,-1.0377253953766852,-1.0377253953766852,-1.0377253953766852,-1.0377253953766852
75,0.141714,0.150463,0.097512,0.157631,0.26361100000000004,0.0579309,0.0780545,0.0276767,0.0,0.07764539999999999,5.645649999999999e-07,5.12719726562e-06,8.19885253906e-06,0.157631412454,5.348828125e-06,12.0,20.0,8.0,1.0,11.0,CC11CM88,AB698912.1.1514,CC11CM88SCR2f13cdc399694b4ca89dbf2a088bd732,Fusicatenibacter saccharivorans,1150298,80,-0.8225673968911734,-0.8225673968911734,-0.8225673968911734,-0.8225673968911734
76,6e-06,1e-05,0.249521,0.277821,0.21667600000000006,0.0,0.0,0.25866100000000003,0.0687481,0.028722300000000006,5.8759460449199986e-06,9.99438476563e-06,7.537866210939999e-06,5.57038574219e-06,0.0184693116144,1.0,1.0,7.0,20.0,15.0,CC11CM36,CP001071.1459761.1461265,CC11CM36SCR46c06611d099473a9d2ca5d3b9907834,Akkermansia muciniphila,239934,300,-4.958607314841775,-4.958607314841775,-4.958607314841775,-4.958607314841775
77,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715,0.0,0.0,0.106573,0.0661154,0.0673072,8.5009765625e-06,6.9786071777300014e-06,5.23969726562e-06,6.52707519531e-06,0.00168289787532,1.0,1.0,20.0,13.0,12.0,CC11CM44,AB036761.1.1431,CC11CM44SCR3d9cbb56f540472281659bbe47fcc853,Pseudoramibacter alactolyticus,113287,6,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
78,0.046558,0.205307,0.264883,0.27018400000000004,0.17666600000000002,0.034919599999999995,0.00276212,0.0947449,0.0387848,0.0,0.00258215427606,0.00326694414807,5.0537109375e-06,9.07360839844e-06,0.17666648402600002,5.0,3.0,11.0,7.0,1.0,CC11CM37,NR_113152.1,CC11CM37SCR48d2ed65afbc4ee5b74f43a7167842c0,Alistipes putredinis,28117,812,-0.6875941276476072,-0.6875941276476072,-0.6875941276476072,-0.6875941276476072
79,0.11444,0.154961,0.133695,0.246127,0.27878600000000003,0.00790557,0.0275067,0.0,0.162669,0.054446400000000006,8.656640625e-06,7.90853271484e-06,0.133695443774,7.242944335939999e-06,5.348828125e-06,5.0,7.0,1.0,20.0,16.0,CC11CM97,JHXW01000023.46.1540,CC11CM97SCRb5ef2f6fe4be4d2394430671067e7c01,Fusobacterium perfoetens,1408439,4019,-0.8097747870788359,-0.8097747870788359,-0.8097747870788359,-0.8097747870788359
80,0.019636,0.018297,0.017015,0.248036,0.109848,0.0,0.0,0.0,0.0,0.0216566,0.0196363696585,0.0182971078868,0.0170151422536,0.248035741716,0.0228037387312,1.0,1.0,1.0,1.0,3.0,CC11CM82,JF313107.1.1388,CC11CM82SCR28599208c5064ccc91ce7ee5f2b8de40,Atopobium minutum,1381,27,-1.7375963767412177,-1.7375963767412177,-1.7375963767412177,-1.7375963767412177
81,0.058741,0.071314,0.142438,0.223335,0.150418,0.048468,0.0185675,0.00240464,0.0,0.06729,0.00392589583204,8.459106445310001e-06,0.045601463416599985,0.223334674086,5.348828125e-06,7.0,3.0,3.0,1.0,12.0,CC11CM63,AEDQ01000024.3303.4769,CC11CM63SCR24183db46ade4182bc4017198cd55d96,Atopobium vaginae,1380,293,-1.146819113457007,-1.146819113457007,-1.146819113457007,-1.146819113457007
82,9e-06,6e-06,0.02095,0.149008,0.028882,0.0591619,0.0155225,0.0,0.0278851,0.000161139,6.62602539062e-06,6.01320800781e-06,0.0209498591791,8.20593261719e-06,0.0288815782518,6.0,2.0,1.0,3.0,2.0,CC11CM39,AB370975.1.1275,CC11CM39SCR25286dc554284bc1a23a7b90cb909df5,Streptococcus seminale,488175,23,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
83,0.06385,0.085333,0.128234,0.155559,0.248669,0.0126822,0.028265300000000007,0.0107532,0.0,0.0149814,5.72880249023e-06,7.76823730469e-06,8.19885253906e-06,0.155559293284,5.348828125e-06,4.0,8.0,5.0,1.0,9.0,CC11CM13,KF374935.1.1409,CC11CM13SCRaa743efb370e410ca9512f99a406f668,Blautia wexlerae,418240,436,-1.0688778964954264,-1.0688778964954264,-1.0688778964954264,-1.0688778964954264
84,0.05276,0.06556100000000001,0.234287,0.24100000000000002,0.07721900000000001,0.008862899999999998,0.0156377,0.0812677,0.0558683,0.0125532,6.39638671875e-06,7.226684570310001e-06,0.0143908192549,5.9995239257800015e-06,5.03215332031e-06,5.0,3.0,11.0,10.0,5.0,CC11CM47,NR_113323.1,CC11CM47SCR3469bad7c189488a84b949f831cbc5d5,[Clostridium] bifermentans,1490,175,-1.183347806539682,-1.183347806539682,-1.183347806539682,-1.183347806539682
85,0.298494,0.307736,0.294117,0.19778,0.132351,0.0,0.00431879,0.07293739999999999,0.104986,0.0,0.298493712948,0.0241333057457,7.918981933589999e-06,0.0359392700492,0.132350661082,1.0,3.0,9.0,7.0,1.0,CC11CM78,AB547649.1.1485,CC11CM78SCRa3480b94ae494d8ab9df620f153b492b,Odoribacter splanchnicus,28118,182,-0.5118202842862118,-0.5118202842862118,-0.5118202842862118,-0.5118202842862118
86,7.000000000000002e-06,0.137668,0.021522,0.155496,0.204297,0.0,0.0311159,0.0651027,0.0158443,0.0,6.84752197266e-06,6.5899169921900005e-06,0.00285649562569,9.018188476560001e-06,0.204296637032,1.0,6.0,8.0,6.0,1.0,CC11CM70,NR_041278.1,CC11CM70SCRbe96c4020dce4f8c92103351319fa19c,Bacteroides coprocola DSM 17136,470145,263,-0.8611638422022193,-0.8611638422022193,-0.8611638422022193,-0.8611638422022193
87,1e-05,0.12158499999999997,0.361349,0.13855499999999998,0.105004,0.0,0.0,0.144239,0.14821199999999998,0.00581326,9.93371582031e-06,0.0585904200359,5.88701171875e-06,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,6.0,17.0,6.0,CC11CM9,EF028679.1.1367,CC11CM9SCRe5a554ab275c466ba37ad130e8ad8a38,Acidaminococcus intestini,187327,126,-0.9151164289512821,-0.9151164289512821,-0.9151164289512821,-0.9151164289512821
88,6e-06,6e-06,6e-06,8e-06,0.2597,0.0,0.0,0.0,0.0,0.0378006,5.53103637695e-06,6.25022888184e-06,6.02894592285e-06,8.26641845703e-06,5.348828125e-06,1.0,1.0,1.0,1.0,17.0,CC11CM3,NR_028961.1,CC11CM3SCR6168d5abdf144e5dae96d6d11eb2362b,Faecalibacterium prausnitzii,853,1627,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
89,0.033444,6e-06,8e-06,8e-06,0.105417,0.0,0.0,0.0,0.0,0.0175907,0.0334441269647,6.25022888184e-06,8.32544402363e-06,8.26641845703e-06,5.348828125e-06,1.0,1.0,1.0,1.0,5.0,CC11CM10,HQ457029.1.1406,CC11CM10SCRf4f58e78192743dfa3ae47990e1f2b3c,Faecalibacterium prausnitzii,853,6035,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
90,0.112508,0.094938,0.117225,0.141594,0.249015,0.127198,0.00423665,0.0389803,0.0,0.072776,8.3154296875e-06,0.0063981748116800005,8.19885253906e-06,0.141594338074,5.03215332031e-06,19.0,3.0,7.0,1.0,11.0,CC11CM25,AAXA02000015.452491.454009,CC11CM25SCRf1dd5bbb487a45d0879683310e588eda,Dorea formicigenerans,411461,2423,-1.0225553470517132,-1.0225553470517132,-1.0225553470517132,-1.0225553470517132
91,9e-06,9e-06,0.29093,0.187963,0.123916,0.0,0.000151466,0.144783,0.059724,0.0,9.37404785156e-06,8.809436035160001e-06,5.16989135742e-06,9.09658203125e-06,0.123916288242,1.0,2.0,20.0,11.0,1.0,CC11CM82,AB443948.1.1484,CC11CM82SCR1c30fd445b2a41dc9713969780e19b5c,Butyricimonas synergistica,544644,160,-5.0,-5.0,-5.0,-5.0
92,0.053938,0.109365,0.032246,0.039973,0.07798,0.0854281,0.0746295,0.00444242,0.0325015,0.018287,5.15615234375e-06,5.04603271484e-06,0.000997582839447,9.20485839844e-06,0.031533833470700004,20.0,20.0,4.0,10.0,3.0,CC11CM98,JGYQ01000004.374.1866,CC11CM98SCR2b46ea40f3f54d1eb519b59dcc9288e9,Bifidobacterium boum,78343,77,-0.9611176716716554,-0.9611176716716554,-0.9611176716716554,-0.9611176716716554
93,9e-06,8e-06,6e-06,0.24362,0.108675,0.0,0.0,0.0,0.0,0.027424,8.881103515619997e-06,8.398559570310001e-06,5.91044311523e-06,0.243620424419,0.022301417924900004,1.0,1.0,1.0,1.0,3.0,CC11CM38,NR_112044.1,CC11CM38SCRee0b744e7a5348a5b2857a9f343c03d9,Atopobium fossor,39487,156,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
94,7.000000000000002e-06,7.000000000000002e-06,0.020783000000000003,0.242464,0.12679300000000002,0.0151347,0.0139106,0.0,0.05741180000000001,0.0125478,7.49035644531e-06,6.8758300781300004e-06,0.0207826170118,5.801342773440001e-06,5.03215332031e-06,5.0,5.0,1.0,7.0,6.0,CC11CM78,NR_024684.1,CC11CM78SCRe32e9c03448a403a9990c64e9bb03c8b,Eubacterium nitritogenes,83340,2179,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
95,8e-06,0.043378,0.064479,0.034541,0.078192,0.0511065,0.0690544,0.00151366,0.034255,0.016128,5.20385742188e-06,6.16752929687e-06,0.014301834313299996,9.20485839844e-06,0.031746086269,20.0,19.0,4.0,9.0,3.0,CC11CM24,GU361830.1.1477,CC11CM24SCR435c2363622c4cce9ca483d56d65313e,Bifidobacterium pullorum,78448,742,-1.3627204638360644,-1.3627204638360644,-1.3627204638360644,-1.3627204638360644
96,9e-06,0.06589099999999999,1e-05,0.106043,0.026154000000000004,4.11108e-06,0.0810457,0.0125459,0.0,0.0,5.05601196289e-06,5.56275e-07,5.61774902344e-06,0.0959855762991,0.0261542138246,3.0,20.0,10.0,1.0,1.0,CC11CM76,AB572588.1.1541,CC11CM76SCR0917005448134d37840480bc827ca7da,Lactobacillus ozensis,866801,19,-1.1811673102429985,-1.1811673102429985,-1.1811673102429985,-1.1811673102429985
97,8e-06,0.112065,0.070325,0.078696,0.033437,0.034585500000000005,0.118302,0.08109119999999999,0.018700900000000003,0.0,5.645649999999999e-07,5.0864135742199995e-06,5.19482421875e-06,0.023239823692900004,0.0334366192322,20.0,20.0,18.0,3.0,1.0,CC11CM87,AY879308.1.1519,CC11CM87SCRe7a262d01ad74ed4be6480a1131c4c48,Abiotrophia defectiva,46125,273,-0.9505261291722702,-0.9505261291722702,-0.9505261291722702,-0.9505261291722702
98,8e-06,8e-06,0.111029,0.289406,0.084972,0.0,0.0,0.00412152,0.0352099,0.0502916,8.30319824219e-06,7.56750488281e-06,0.007529805503970002,5.9995239257800015e-06,5.03215332031e-06,1.0,1.0,3.0,16.0,13.0,CC11CM42,NR_025514.1,CC11CM42SCR4ecb1d98bde0419c852c05273fb237b3,Megamonas hypermegale,158847,61,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
99,9e-06,0.011753,7.000000000000002e-06,0.139075,0.033995,0.00798782,0.00781205,0.0,0.009258,0.0012535,6.27963867187e-06,5.56275e-07,6.62559814453e-06,8.20593261719e-06,5.42806396484e-06,5.0,6.0,1.0,3.0,4.0,CC11CM95,FN643224.1.1380,CC11CM95SCRb4c46bac6e7b4100b831c7a03240c442,Streptococcus porcorum,701526,2458,-1.9298143136216201,-1.9298143136216201,-1.9298143136216201,-1.9298143136216201
100,8e-06,7.000000000000002e-06,0.265418,0.205783,0.127139,0.0,0.0,0.00562459,0.0079771,0.0,7.628265380860001e-06,6.91497802734e-06,7.918981933589999e-06,0.0298576694939,0.127139430903,1.0,1.0,5.0,5.0,1.0,CC11CM46,GM884221.1.1505,CC11CM46SCR4793713bbc584f739a30502c9f97e4d9,Odoribacter denticanis,283169,46,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
101,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924,0.0,0.0196955,0.0287605,0.0194888,0.0463672,7.1891479492199995e-06,0.053426137121,6.1964721679699995e-06,0.0203323113786,5.348828125e-06,1.0,3.0,3.0,3.0,13.0,CC11CM7,JPJD01000056.3683.5194,CC11CM7SCRa14167ce47c04bc6bb83337f605f59a9,Intestinimonas butyriciproducens,1297617,1,-0.7514725644567793,-0.7514725644567793,-0.7514725644567793,-0.7514725644567793
102,9e-06,0.085499,0.070376,0.054412,0.178779,0.0006795989999999999,0.00395144,0.000265796,0.0,0.0,8.96362304687e-06,7.24475097656e-06,9.05405273437e-06,0.0544119814016,0.178778549419,4.0,3.0,3.0,1.0,1.0,CC11CM53,AB547650.1.1476,CC11CM53SCRf04613957f3949e7ac53a19795a21b7c,Parabacteroides goldsteinii,328812,819,-1.0680338852718274,-1.0680338852718274,-1.0680338852718274,-1.0680338852718274
103,0.219657,0.194697,0.17586300000000002,0.252718,0.088439,0.051448900000000006,0.037879,0.010579600000000002,0.0501835,0.0340261,7.58146972656e-06,5.4676147460900005e-06,5.41519775391e-06,9.19143066406e-06,8.12546386719e-06,11.0,14.0,5.0,12.0,11.0,CC11CM76,NR_121725.1,CC11CM76SCR42cebec118394a68b69587bab5962022,Eubacterium acidaminophilum,1731,658,-0.7106385096685919,-0.7106385096685919,-0.7106385096685919,-0.7106385096685919
104,0.013787,0.146848,0.222472,0.258015,0.089245,0.0,0.00421561,0.0893252,0.0313086,0.017548400000000002,0.0137866770743,8.126953125e-06,7.43359375e-06,5.9995239257800015e-06,5.42806396484e-06,1.0,7.0,10.0,10.0,9.0,CC11CM20,NR_113140.1,CC11CM20SCR2ac758a4a88a4fdc87b126c62e8cafd6,[Clostridium] sordellii,1505,187,-0.8331290065532382,-0.8331290065532382,-0.8331290065532382,-0.8331290065532382
105,6e-06,0.312035,0.232018,0.201773,0.19269,0.0,0.039609,0.00367124,0.0434608,0.0,6.05581665039e-06,7.2906494140600004e-06,5.16989135742e-06,0.025847520158700003,0.19269009933400005,1.0,7.0,5.0,5.0,1.0,CC11CM34,NR_118316.1,CC11CM34SCRae04270a468a4443956740e48b556c76,Coprobacter fastidiosus,1099853,1094,-0.5057952979705904,-0.5057952979705904,-0.5057952979705904,-0.5057952979705904
106,0.024695,0.012508,0.032496,0.017619,0.062825,0.0614752,0.08561110000000001,0.052054099999999985,0.0,0.014192500000000004,5.645649999999999e-07,5.56275e-07,5.1964e-07,0.0176185294849,7.419555664060001e-06,20.0,20.0,20.0,1.0,5.0,CC11CM74,NR_114080.1,CC11CM74SCR9b2f8a9597c241b59c091a640b335926,Escherichia vulneris,566,2235,-1.902777407480099,-1.902777407480099,-1.902777407480099,-1.902777407480099
107,0.342037,0.335845,0.423144,0.189272,0.145885,0.0028166,0.0186847,0.0972053,0.0484584,0.0,0.006767395721699999,0.0114146296505,7.918981933589999e-06,9.09658203125e-06,0.145885213373,3.0,3.0,7.0,9.0,1.0,CC11CM94,ADMC01000038.27513.29026,CC11CM94SCR6c9b0812b4a14881835941b15ece02ae,Odoribacter laneus,742817,224,-0.47385981987763826,-0.47385981987763826,-0.47385981987763826,-0.47385981987763826
108,9e-06,0.22872,0.13089,0.121196,0.031158,0.000381499,0.0,0.0166298,0.10598,0.00217564,8.683325195310001e-06,0.228719940761,0.035530947718,8.753430175780001e-06,5.03215332031e-06,3.0,1.0,3.0,13.0,3.0,CC11CM46,DQ100445.1.1484,CC11CM46SCR86c0efb7f4c84ce09c5a12a93e75d3d2,Erysipelatoclostridium,1505663,307,-0.6406939588500828,-0.6406939588500828,-0.6406939588500828,-0.6406939588500828
109,0.05744700000000001,0.072052,0.083039,0.184749,0.146799,0.051318100000000005,0.042982,0.00495576,0.00164662,0.0435579,0.00114139559114,6.44731445312e-06,6.84973144531e-06,0.0119677902603,8.12546386719e-06,6.0,7.0,3.0,3.0,11.0,CC11CM55,NR_074613.1,CC11CM55SCR46d1a48cd67945f7a4489f3523fd12ea,[Eubacterium] eligens ATCC 27750,515620,270,-1.1423479321807082,-1.1423479321807082,-1.1423479321807082,-1.1423479321807082
110,0.063398,6e-06,0.037919,0.15917,0.25319899999999995,0.0425923,0.0597293,0.0023132,0.0347701,0.0,5.645649999999999e-07,5.79974365234e-06,0.00730684765573,0.007204039552770001,0.253198869681,20.0,12.0,4.0,5.0,1.0,CC11CM41,EU887841.1.1494,CC11CM41SCR2b2e517ac811417bbc3e7c5626d22780,Bacteroides nordii,291645,1144,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
111,1e-05,0.072351,6e-06,0.164184,0.121293,0.0,0.0,0.0,0.0,0.0343452,9.509216308589999e-06,0.0723511800752,6.09838867188e-06,0.16418367994799998,8.12546386719e-06,1.0,1.0,1.0,1.0,11.0,CC11CM3,AJ132842.30.1345,CC11CM3SCR653b003fa3bb4565a716e57f08f38c47,Dorea longicatena,88431,879,-1.1405494593347343,-1.1405494593347343,-1.1405494593347343,-1.1405494593347343
112,1e-05,6e-06,0.170727,0.087773,0.08937200000000001,0.000545784,0.00038718,0.014434799999999998,0.13508699999999998,0.0149101,6.06529541016e-06,5.66315917969e-06,0.017349970852599997,5.9995239257800015e-06,5.03215332031e-06,3.0,3.0,3.0,15.0,7.0,CC11CM48,NR_025230.1,CC11CM48SCRb060056fcafa4ffe8f54144dd967969d,Megasphaera micronuciformis,187326,18,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
113,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715,0.0,0.0,0.106573,0.0661154,0.0673072,8.5009765625e-06,6.9786071777300014e-06,5.23969726562e-06,6.52707519531e-06,0.00168289787532,1.0,1.0,20.0,13.0,12.0,CC11CM30,AB036760.1.1411,CC11CM30SCR1f99d040c40647feb46e997af427217e,Pseudoramibacter alactolyticus,113287,8,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
114,8e-06,0.049122000000000006,0.053578,0.052201,0.087525,0.0307969,0.0286648,0.00111212,0.0023832,0.00035795,5.66469726563e-06,6.74887695312e-06,6.56659288387e-06,6.51046142578e-06,0.044928519605300005,12.0,13.0,3.0,6.0,2.0,CC11CM39,AFUV01000022.2074.3614,CC11CM39SCR3f8e15d8ef0346eeb236f6e1240025e6,Haemophilus pittmaniae,1035188,1180,-1.3087151181767303,-1.3087151181767303,-1.3087151181767303,-1.3087151181767303
